Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CUSCADEN RESERVE,"2,599,000",818.06,"3,177",Apr-24,CUSCADEN ROAD,Resale,Strata,76,"34,197",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
NATURA@HILLVIEW,"998,888",635.08,"1,573",Apr-24,HILLVIEW TERRACE,Resale,Strata,59,"16,930",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
THE COTZ,"640,000",409.03,"1,565",Apr-24,TELOK KURAU ROAD,Resale,Strata,38,"16,842",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ALTEZ,"2,250,000","1,184.04","1,900",Apr-24,ENGGOR STREET,Resale,Strata,110,"20,455",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,41 to 45
THE FLORENCE RESIDENCES,"1,258,000",721.19,"1,744",Apr-24,HOUGANG AVENUE 2,Sub Sale,Strata,67,"18,776",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
CORALIS,"1,880,000",861.12,"2,183",Apr-24,JOO CHIAT ROAD,Resale,Strata,80,"23,500",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
REGENTVILLE,"1,400,000","1,151.75","1,216",Apr-24,HOUGANG STREET 92,Resale,Strata,107,"13,084",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
RESIDENTIAL APARTMENTS,"1,119,000","1,184.04",945,Apr-24,BALESTIER ROAD,Sub Sale,Strata,110,"10,173",-,Apartment,1,9999 yrs lease commencing from 1960,12,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,940,000","1,044.11","1,858",Apr-24,MOUNT VERNON ROAD,Resale,Strata,97,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
SUITES @ NEWTON,"2,068,000","1,334.74","1,549",Apr-24,SURREY ROAD,Resale,Strata,124,"16,677",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
THE SPRINGBLOOM,"2,022,888","1,302.44","1,553",Apr-24,SERANGOON AVENUE 3,Resale,Strata,121,"16,718",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
THE RESERVE RESIDENCES,"7,945,200","2,518.78","3,154",Apr-24,JALAN ANAK BUKIT,New Sale,Strata,234,"33,954",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,31 to 35
EVELYN MANSIONS,"1,850,000",893.41,"2,071",Apr-24,EVELYN ROAD,Resale,Strata,83,"22,289",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
THE MEZZO,"1,400,000",839.59,"1,667",Apr-24,BALESTIER ROAD,Resale,Strata,78,"17,949",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
HILLOCK GREEN,"2,227,000","1,054.87","2,111",Apr-24,LENTOR CENTRAL,New Sale,Strata,98,"22,724",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
PINETREE HILL,"2,351,000",968.76,"2,427",Apr-24,PINE GROVE,New Sale,Strata,90,"26,122",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,01 to 05
PINETREE HILL,"2,445,000",968.76,"2,524",Apr-24,PINE GROVE,New Sale,Strata,90,"27,167",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15
PINETREE HILL,"2,547,000",968.76,"2,629",Apr-24,PINE GROVE,New Sale,Strata,90,"28,300",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20
VISIONCREST,"2,800,000","1,194.8","2,343",Apr-24,OXLEY RISE,Resale,Strata,111,"25,225",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
TREASURE AT TAMPINES,"812,000",462.85,"1,754",Apr-24,TAMPINES LANE,Resale,Strata,43,"18,884",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
THE BOTANY AT DAIRY FARM,"2,046,000","1,033.34","1,980",Apr-24,DAIRY FARM WALK,New Sale,Strata,96,"21,313",-,Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
THE FLORENTINE,"1,650,000","1,237.86","1,333",Apr-24,FLORENCE ROAD,Resale,Strata,115,"14,348",-,Apartment,1,947 yrs lease commencing from 1934,19,Outside Central Region,01 to 05
THE CONTINUUM,"2,142,000",721.19,"2,970",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,67,"31,970",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
CUSCADEN RESERVE,"3,693,000","1,162.51","3,177",Apr-24,CUSCADEN ROAD,Resale,Strata,108,"34,194",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"1,613,100",731.95,"2,204",Apr-24,YUAN CHING ROAD,New Sale,Strata,68,"23,722",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,160,000",667.37,"1,738",Apr-24,HOUGANG AVENUE 2,Sub Sale,Strata,62,"18,710",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE BOTANY AT DAIRY FARM,"2,609,000","1,291.68","2,020",Apr-24,DAIRY FARM WALK,New Sale,Strata,120,"21,742",-,Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,06 to 10
DUO RESIDENCES,"2,000,000",818.06,"2,445",Apr-24,FRASER STREET,Resale,Strata,76,"26,316",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,21 to 25
COASTAL VIEW RESIDENCES,"1,670,000","1,517.72","1,100",Apr-24,JALAN LOYANG BESAR,Resale,Strata,141,"11,844",-,Apartment,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
STUDIOS @ MARNE,"770,000",559.73,"1,376",Apr-24,MARNE ROAD,Resale,Strata,52,"14,808",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
AFFINITY AT SERANGOON,"1,330,000",731.95,"1,817",Apr-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,68,"19,559",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
COMMONWEALTH TOWERS,"970,000",452.09,"2,146",Apr-24,COMMONWEALTH AVENUE,Resale,Strata,42,"23,095",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
NOVENA HILL,"1,200,000",710.42,"1,689",Apr-24,JALAN NOVENA,Resale,Strata,66,"18,182",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE MILTONIA RESIDENCES,"1,290,000","1,173.28","1,099",Apr-24,MILTONIA CLOSE,Resale,Strata,109,"11,835",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
COSTA DEL SOL,"2,180,000","1,313.21","1,660",Apr-24,BAYSHORE ROAD,Resale,Strata,122,"17,869",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
DOMAIN 21,"3,500,000","1,862.17","1,880",Apr-24,DELTA ROAD,Resale,Strata,173,"20,231",-,Condominium,1,99 yrs lease commencing from 2004,03,Rest of Central Region,21 to 25
TREASURE AT TAMPINES,"2,760,000","1,722.24","1,603",Apr-24,TAMPINES LANE,Resale,Strata,160,"17,250",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
CASABLANCA,"1,220,000","1,108.69","1,100",Apr-24,ROSEWOOD DRIVE,Resale,Strata,103,"11,845",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
REGENTVILLE,"1,200,000","1,162.51","1,032",Apr-24,HOUGANG STREET 92,Resale,Strata,108,"11,111",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
THE SKYWOODS,"1,625,000","1,044.11","1,556",Apr-24,DAIRY FARM HEIGHTS,Resale,Strata,97,"16,753",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
KOPAR AT NEWTON,"1,850,000",688.9,"2,685",Apr-24,MAKEWAY AVENUE,Sub Sale,Strata,64,"28,906",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,680,000",925.7,"1,815",Apr-24,HOUGANG AVENUE 2,Sub Sale,Strata,86,"19,535",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
STARS OF KOVAN,"1,830,000",958,"1,910",Apr-24,UPPER SERANGOON ROAD,Resale,Strata,89,"20,562",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
SKY VUE,"1,675,300",796.54,"2,103",Apr-24,BISHAN STREET 15,Resale,Strata,74,"22,639",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
ICON,"1,430,000",785.77,"1,820",Apr-24,GOPENG STREET,Resale,Strata,73,"19,589",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
CAVENAGH GARDENS,"2,350,000","1,550.02","1,516",Apr-24,CAVENAGH ROAD,Resale,Strata,144,"16,319",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SIMS URBAN OASIS,"1,303,000",699.66,"1,862",Apr-24,SIMS DRIVE,Resale,Strata,65,"20,046",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
CLAREMONT,"2,028,000",958,"2,117",Apr-24,KILLINEY ROAD,Resale,Strata,89,"22,787",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
REZI 24,"840,000",462.85,"1,815",Apr-24,LORONG 24 GEYLANG,Resale,Strata,43,"19,535",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
D'WEAVE,"708,000",419.8,"1,687",Apr-24,LORONG 39 GEYLANG,Resale,Strata,39,"18,154",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CENTRO RESIDENCES,"1,350,000",764.24,"1,766",Apr-24,ANG MO KIO AVENUE 8,Resale,Strata,71,"19,014",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,11 to 15
MARINA BAY RESIDENCES,"1,630,000",742.72,"2,195",Apr-24,MARINA BOULEVARD,Resale,Strata,69,"23,623",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,46 to 50
VACANZA @ EAST,"1,538,000","1,033.34","1,488",Apr-24,LENGKONG TUJOH,Resale,Strata,96,"16,021",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
THE SERENADE @ HOLLAND,"2,480,000","1,506.96","1,646",Apr-24,HOLLAND ROAD,Resale,Strata,140,"17,714",-,Condominium,1,99 yrs lease commencing from 2001,10,Core Central Region,11 to 15
NAUNG RESIDENCE,"1,138,000",731.95,"1,555",Apr-24,JALAN NAUNG,Resale,Strata,68,"16,735",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
KOVAN MELODY,"2,470,000","1,410.08","1,752",Apr-24,KOVAN ROAD,Resale,Strata,131,"18,855",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,16 to 20
BALLOTA PARK CONDOMINIUM,"1,500,000","1,711.48",876,Apr-24,MARIAM WAY,Resale,Strata,159,"9,434",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,270,000",667.37,"1,903",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"20,484",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
ASCENT @ 456,"1,085,000",688.9,"1,575",Apr-24,BALESTIER ROAD,Resale,Strata,64,"16,953",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
CUSCADEN RESERVE,"2,924,000",936.47,"3,122",Apr-24,CUSCADEN ROAD,Resale,Strata,87,"33,609",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
THE ATRIA AT MEYER,"3,468,888","1,614.6","2,148",Apr-24,MEYER ROAD,Resale,Strata,150,"23,126",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
THE FLORENCE RESIDENCES,"838,000",473.62,"1,769",Apr-24,HOUGANG AVENUE 2,Sub Sale,Strata,44,"19,045",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
WHISTLER GRAND,"1,484,000",764.24,"1,942",Apr-24,WEST COAST VALE,Resale,Strata,71,"20,901",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
RESIDENCES 88,"1,100,000","1,011.82","1,087",Apr-24,LORONG MARICAN,Resale,Strata,94,"11,702",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"2,250,000","1,259.39","1,787",Apr-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,117,"19,231",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
ENG KONG GREEN,"1,250,000",839.59,"1,489",Apr-24,ENG KONG CRESCENT,Resale,Strata,78,"16,026",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
ECHELON,"1,718,000",731.95,"2,347",Apr-24,ALEXANDRA VIEW,Resale,Strata,68,"25,265",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,41 to 45
ONE BERNAM,"1,950,000",699.66,"2,787",Apr-24,BERNAM STREET,New Sale,Strata,65,"30,000",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
JADESCAPE,"2,800,000","1,259.39","2,223",Apr-24,SHUNFU ROAD,Resale,Strata,117,"23,932",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
DALVEY HAUS,"5,300,000","1,560.78","3,396",Apr-24,DALVEY ROAD,New Sale,Strata,145,"36,552",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"1,180,000",785.77,"1,502",Apr-24,HILLVIEW RISE,Resale,Strata,73,"16,164",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
THE PALETTE,"1,543,000","1,065.64","1,448",Apr-24,PASIR RIS GROVE,Resale,Strata,99,"15,586",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
GRAND DUNMAN,"2,655,000","1,054.87","2,517",Apr-24,DUNMAN ROAD,New Sale,Strata,98,"27,092",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
PARVIS,"4,850,000","2,012.87","2,409",Apr-24,HOLLAND HILL,Resale,Strata,187,"25,936",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
GRAND DUNMAN,"3,041,000","1,119.46","2,716",Apr-24,DUNMAN ROAD,New Sale,Strata,104,"29,240",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
HILLOCK GREEN,"2,271,000","1,022.58","2,221",Apr-24,LENTOR CENTRAL,New Sale,Strata,95,"23,905",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
GUILIN VIEW,"1,828,888","1,528.49","1,197",Apr-24,BUKIT BATOK STREET 52,Resale,Strata,142,"12,879",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,21 to 25
VIBES @ EAST COAST,"708,000",419.8,"1,687",Apr-24,TELOK KURAU ROAD,Resale,Strata,39,"18,154",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PINETREE HILL,"1,703,000",699.66,"2,434",Apr-24,PINE GROVE,New Sale,Strata,65,"26,200",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15
LENTORIA,"1,514,000",731.95,"2,068",Apr-24,LENTOR HILLS ROAD,New Sale,Strata,68,"22,265",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
D'LEEDON,"4,530,000","2,249.68","2,014",Apr-24,LEEDON HEIGHTS,Resale,Strata,209,"21,675",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
SUMMERHILL,"2,130,000","1,302.44","1,635",Apr-24,HUME AVENUE,Resale,Strata,121,"17,603",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
THE MEDLEY,"1,980,000","1,302.44","1,520",Apr-24,LORONG G TELOK KURAU,Resale,Strata,121,"16,364",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE BOTANY AT DAIRY FARM,"2,094,000","1,033.34","2,026",Apr-24,DAIRY FARM WALK,New Sale,Strata,96,"21,813",-,Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
LAKE GRANDE,"1,400,888",721.19,"1,942",Apr-24,JURONG LAKE LINK,Resale,Strata,67,"20,909",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
CUSCADEN RESERVE,"2,351,000",807.3,"2,912",Apr-24,CUSCADEN ROAD,Resale,Strata,75,"31,347",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
CUSCADEN RESERVE,"2,388,000",818.06,"2,919",Apr-24,CUSCADEN ROAD,Resale,Strata,76,"31,421",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
THE BOTANY AT DAIRY FARM,"2,547,000","1,291.68","1,972",Apr-24,DAIRY FARM WALK,New Sale,Strata,120,"21,225",-,Condominium,1,99 yrs lease commencing from 2022,23,Outside Central Region,01 to 05
BLOSSOMS BY THE PARK,"3,466,000","1,506.96","2,300",Apr-24,SLIM BARRACKS RISE,New Sale,Strata,140,"24,757",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
BLOSSOMS BY THE PARK,"2,316,000",914.94,"2,531",Apr-24,SLIM BARRACKS RISE,New Sale,Strata,85,"27,247",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
PARC ROSEWOOD,"642,888",430.56,"1,493",Apr-24,ROSEWOOD DRIVE,Resale,Strata,40,"16,072",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
SIMS URBAN OASIS,"780,000",409.03,"1,907",Apr-24,SIMS DRIVE,Resale,Strata,38,"20,526",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"858,000",441.32,"1,944",Apr-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"20,927",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
THE CREST,"2,398,000","1,259.39","1,904",Apr-24,PRINCE CHARLES CRESCENT,Resale,Strata,117,"20,496",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
THE CLEMENT CANOPY,"1,390,000",731.95,"1,899",Apr-24,CLEMENTI AVENUE 1,Resale,Strata,68,"20,441",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,11 to 15
TERRASSE,"738,000",505.91,"1,459",Apr-24,TERRASSE LANE,Resale,Strata,47,"15,702",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
SKY VUE,"1,415,000",678.13,"2,087",Apr-24,BISHAN STREET 15,Resale,Strata,63,"22,460",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
THE LAKESHORE,"1,700,828","1,184.04","1,436",Apr-24,JURONG WEST STREET 41,Resale,Strata,110,"15,462",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
THE SIENA,"1,400,000",796.54,"1,758",Apr-24,TAN KIM CHENG ROAD,Resale,Strata,74,"18,919",-,Apartment,1,99 yrs lease commencing from 2013,10,Core Central Region,01 to 05
JERVOIS LODGE,"2,425,000","1,216.33","1,994",Apr-24,JERVOIS ROAD,Resale,Strata,113,"21,460",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
KOVAN REGENCY,"1,800,000",979.52,"1,838",Apr-24,KOVAN RISE,Resale,Strata,91,"19,780",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
URBAN SUITES,"4,180,000","1,550.02","2,697",Apr-24,HULLET ROAD,Resale,Strata,144,"29,028",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE CALROSE,"2,580,000","1,420.85","1,816",Apr-24,YIO CHU KANG ROAD,Resale,Strata,132,"19,545",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
SILVERSEA,"1,975,000",968.76,"2,039",Apr-24,MARINE PARADE ROAD,Resale,Strata,90,"21,944",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,01 to 05
THE SORRENTO,"1,868,888","1,442.38","1,296",Apr-24,WEST COAST ROAD,Resale,Strata,134,"13,947",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
WATERSCAPE AT CAVENAGH,"1,280,000",592.02,"2,162",Apr-24,CAVENAGH ROAD,Resale,Strata,55,"23,273",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
LA MEYER,"2,265,000","1,280.92","1,768",Apr-24,MEYER ROAD,Resale,Strata,119,"19,034",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
KINGSFORD WATERBAY,"930,000",678.13,"1,371",Apr-24,UPPER SERANGOON VIEW,Resale,Strata,63,"14,762",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
EON SHENTON,"1,830,000","1,065.64","1,717",Apr-24,SHENTON WAY,Resale,Strata,99,"18,485",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,31 to 35
CUSCADEN RESERVE,"2,877,000",936.47,"3,072",Apr-24,CUSCADEN ROAD,Resale,Strata,87,"33,069",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
THE COTZ,"668,000",398.27,"1,677",Apr-24,TELOK KURAU ROAD,Resale,Strata,37,"18,054",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
VIZ AT HOLLAND,"1,695,000",861.12,"1,968",Apr-24,QUEENSWAY,Resale,Strata,80,"21,188",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
RIVERFRONT RESIDENCES,"832,000",581.26,"1,431",Apr-24,HOUGANG AVENUE 7,Sub Sale,Strata,54,"15,407",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
SKYLINE RESIDENCES,"1,060,000",484.38,"2,188",Apr-24,TELOK BLANGAH ROAD,Resale,Strata,45,"23,556",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
CUSCADEN RESERVE,"2,360,000",807.3,"2,923",Apr-24,CUSCADEN ROAD,Resale,Strata,75,"31,467",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
CUSCADEN RESERVE,"3,583,000","1,162.51","3,082",Apr-24,CUSCADEN ROAD,Resale,Strata,108,"33,176",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
28 SHELFORD,"1,600,000",807.3,"1,982",Apr-24,SHELFORD ROAD,Resale,Strata,75,"21,333",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SENNETT RESIDENCE,"1,530,000",818.06,"1,870",Apr-24,PHENG GECK AVENUE,Resale,Strata,76,"20,132",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,11 to 15
WOODGROVE CONDOMINIUM,"2,660,000","3,132.32",849,Apr-24,WOODGROVE DRIVE,Resale,Strata,291,"9,141",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
COCO PALMS,"1,810,000","1,097.93","1,649",Apr-24,PASIR RIS GROVE,Resale,Strata,102,"17,745",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
KOPAR AT NEWTON,"1,770,000",688.9,"2,569",Apr-24,MAKEWAY AVENUE,Sub Sale,Strata,64,"27,656",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,11 to 15
PARC CLEMATIS,"888,000",452.09,"1,964",Apr-24,JALAN LEMPENG,Sub Sale,Strata,42,"21,143",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CENTROS,"1,135,000",764.24,"1,485",Apr-24,PUNGGOL CENTRAL,Resale,Strata,71,"15,986",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SKY VUE,"1,713,888",828.83,"2,068",Apr-24,BISHAN STREET 15,Resale,Strata,77,"22,258",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
